#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 2017-12-01 to 2018-03-31
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1070: Anchorage Hillside, AK
#	SNOTEL 960: Eagle Summit, AK
#	SNOTEL 1268: Fielding Lake, AK
#	SNOTEL 641: Frostbite Bottom, AK
#	SNOTEL 946: Indian Pass, AK
#	SNOLITE 768: Look Eyrie, AK
#	SNOTEL 1103: Mt. Alyeska, AK
#	SNOLITE 1279: Nicks Valley, AK
#	SNOTEL 1090: Upper Nome Creek, AK
# 
# Data items provided in this file:
#
# Element Name                        Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Air Temperature Average             Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Air Temperature Maximum             Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment             Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# Precipitation Increment - Snow-adj  Value       None           Day                           N/A        Inches              N/A           PRCPSA        Snow adjusted total preciptation                                                                   
# Snow Depth                          Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent               Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: 2017-12-01 to 2018-03-31
#
# As of: Jul 30, 2021 8:32:47 AM GMT-08:00
#
Date,Station Name,Network Code,Station Id,Latitude,Longitude,Elevation (ft),Air Temperature Average (degF),Air Temperature Maximum (degF),Precipitation Increment (in),Precipitation Increment - Snow-adj (in),Snow Depth (in) Start of Day Values,Snow Water Equivalent (in) Start of Day Values
2018-02-16,Indian Pass,SNTL,946,61.06767,-149.47950,2350,21,25,0.10,0.10,51,11.2
2018-02-17,Indian Pass,SNTL,946,61.06767,-149.47950,2350,22,29,0.00,0.00,51,11.3
2018-02-18,Indian Pass,SNTL,946,61.06767,-149.47950,2350,29,34,0.10,0.10,50,11.3
2018-02-19,Indian Pass,SNTL,946,61.06767,-149.47950,2350,21,28,0.00,0.00,50,11.4
2018-02-20,Indian Pass,SNTL,946,61.06767,-149.47950,2350,24,29,0.00,0.00,49,11.4
2018-02-21,Indian Pass,SNTL,946,61.06767,-149.47950,2350,30,38,0.00,0.00,49,11.4
2018-02-22,Indian Pass,SNTL,946,61.06767,-149.47950,2350,26,33,0.40,0.40,48,11.4
2018-02-23,Indian Pass,SNTL,946,61.06767,-149.47950,2350,16,21,0.00,0.00,51,11.8
2018-02-24,Indian Pass,SNTL,946,61.06767,-149.47950,2350,15,18,0.40,0.60,50,11.8
2018-02-25,Indian Pass,SNTL,946,61.06767,-149.47950,2350,14,19,0.00,0.00,56,12.4
2018-02-26,Indian Pass,SNTL,946,61.06767,-149.47950,2350,19,24,1.70,1.70,54,12.4
2018-02-27,Indian Pass,SNTL,946,61.06767,-149.47950,2350,7,12,0.00,0.00,65,13.5
2018-02-28,Indian Pass,SNTL,946,61.06767,-149.47950,2350,5,13,0.00,0.00,61,13.5
2018-03-01,Indian Pass,SNTL,946,61.06767,-149.47950,2350,8,15,0.00,0.00,59,13.5
2018-03-02,Indian Pass,SNTL,946,61.06767,-149.47950,2350,20,28,0.00,0.00,57,13.5
2018-03-03,Indian Pass,SNTL,946,61.06767,-149.47950,2350,22,26,0.00,0.00,57,13.5
2018-03-04,Indian Pass,SNTL,946,61.06767,-149.47950,2350,15,20,0.00,0.00,57,13.5
2018-03-05,Indian Pass,SNTL,946,61.06767,-149.47950,2350,17,25,0.00,0.00,56,13.5
2018-03-06,Indian Pass,SNTL,946,61.06767,-149.47950,2350,18,24,0.30,0.30,56,13.5
2018-03-07,Indian Pass,SNTL,946,61.06767,-149.47950,2350,17,22,0.00,0.00,59,13.8
2018-03-08,Indian Pass,SNTL,946,61.06767,-149.47950,2350,23,25,0.40,0.40,58,13.8
2018-03-09,Indian Pass,SNTL,946,61.06767,-149.47950,2350,24,27,0.40,0.40,60,14.0
2018-03-10,Indian Pass,SNTL,946,61.06767,-149.47950,2350,23,29,0.00,0.00,63,14.4
2018-03-11,Indian Pass,SNTL,946,61.06767,-149.47950,2350,21,26,0.20,0.20,61,14.4
2018-03-12,Indian Pass,SNTL,946,61.06767,-149.47950,2350,25,32,0.00,0.00,63,14.6
2018-03-13,Indian Pass,SNTL,946,61.06767,-149.47950,2350,29,39,0.20,0.20,61,14.6
2018-03-14,Indian Pass,SNTL,946,61.06767,-149.47950,2350,27,30,0.20,0.20,63,14.8
2018-03-15,Indian Pass,SNTL,946,61.06767,-149.47950,2350,25,32,0.30,0.30,63,15.0
2018-03-16,Indian Pass,SNTL,946,61.06767,-149.47950,2350,29,32,0.20,0.20,65,15.2
2018-03-17,Indian Pass,SNTL,946,61.06767,-149.47950,2350,29,36,0.00,0.00,65,15.2
2018-03-18,Indian Pass,SNTL,946,61.06767,-149.47950,2350,30,34,0.40,0.40,64,15.2
2018-03-19,Indian Pass,SNTL,946,61.06767,-149.47950,2350,26,29,1.20,1.20,65,15.3
2018-03-20,Indian Pass,SNTL,946,61.06767,-149.47950,2350,22,27,0.00,0.00,72,16.0
2018-03-21,Indian Pass,SNTL,946,61.06767,-149.47950,2350,18,23,0.00,0.00,70,16.0
2018-03-22,Indian Pass,SNTL,946,61.06767,-149.47950,2350,16,24,0.00,0.00,68,16.0
2018-03-23,Indian Pass,SNTL,946,61.06767,-149.47950,2350,20,34,0.00,0.00,68,16.0
2018-03-24,Indian Pass,SNTL,946,61.06767,-149.47950,2350,21,32,0.00,0.00,67,16.0
2018-03-25,Indian Pass,SNTL,946,61.06767,-149.47950,2350,22,33,0.00,0.00,66,16.0
2018-03-26,Indian Pass,SNTL,946,61.06767,-149.47950,2350,23,33,0.00,0.00,66,16.0
2018-03-27,Indian Pass,SNTL,946,61.06767,-149.47950,2350,24,33,0.00,0.00,65,16.0
2018-03-28,Indian Pass,SNTL,946,61.06767,-149.47950,2350,27,33,0.20,0.20,65,16.0
2018-03-29,Indian Pass,SNTL,946,61.06767,-149.47950,2350,24,31,0.00,0.00,64,16.0
2018-03-30,Indian Pass,SNTL,946,61.06767,-149.47950,2350,22,30,0.00,0.00,65,16.0
2018-03-31,Indian Pass,SNTL,946,61.06767,-149.47950,2350,23,31,0.00,0.00,65,16.0
2017-12-01,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,27,31,0.00,0.00,16,2.7
2017-12-02,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,30,35,0.30,0.30,15,2.7
2017-12-03,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,34,36,0.70,0.70,17,3.0
2017-12-04,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,36,39,0.50,0.50,16,3.7
2017-12-05,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,35,40,0.40,0.40,15,3.7
2017-12-06,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,31,37,0.10,0.10,16,3.9
2017-12-07,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,35,39,1.40,1.40,15,3.9
2017-12-08,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,36,39,0.00,0.00,15,4.5
2017-12-09,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,38,42,0.40,0.40,14,4.5
2017-12-10,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,38,42,1.90,1.90,13,4.6
2017-12-11,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,38,42,1.10,1.10,12,4.5
2017-12-12,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,36,41,1.00,1.00,11,4.0
2017-12-13,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,36,40,1.30,1.30,12,4.4
2017-12-14,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,32,35,0.00,0.00,15,4.6
2017-12-15,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,32,34,0.30,0.30,14,4.6
2017-12-16,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,30,32,0.20,0.20,16,4.9
2017-12-17,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,27,30,0.10,0.10,19,5.1
2017-12-18,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,23,28,0.00,0.00,19,5.1
2017-12-19,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,29,31,0.20,0.20,18,5.1
2017-12-20,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,30,32,0.00,0.00,19,5.2
2017-12-21,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,28,33,0.00,0.00,19,5.2
2017-12-22,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,35,40,0.20,0.20,19,5.2
2017-12-23,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,36,41,0.00,0.00,19,5.2
2017-12-24,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,33,37,0.10,0.10,18,5.2
2017-12-25,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,31,34,0.00,0.00,17,5.2
2017-12-26,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,22,30,0.10,0.10,18,5.2
2017-12-27,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,24,28,0.00,0.00,18,5.2
2017-12-28,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,20,24,0.00,0.00,18,5.2
2017-12-29,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,20,25,0.00,0.00,17,5.2
2017-12-30,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,26,31,0.10,0.10,18,5.2
2017-12-31,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,30,31,0.40,0.40,19,5.3
2018-01-01,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,33,38,1.00,1.00,22,5.7
2018-01-02,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,38,41,0.20,0.20,28,6.5
2018-01-03,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,32,34,0.30,0.30,22,6.5
2018-01-04,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,26,31,0.00,0.00,25,6.5
2018-01-05,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,25,36,0.00,0.00,24,6.5
2018-01-06,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,31,35,0.10,0.10,24,6.5
2018-01-07,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,29,33,0.00,0.00,24,6.5
2018-01-08,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,20,25,0.10,0.10,24,6.5
2018-01-09,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,16,23,0.00,0.00,24,6.5
2018-01-10,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,22,27,0.00,0.00,24,6.5
2018-01-11,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,29,32,0.40,0.50,23,6.5
2018-01-12,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,32,35,0.40,0.40,28,7.0
2018-01-13,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,35,38,1.20,1.20,31,7.4
2018-01-14,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,36,39,0.00,0.00,30,8.2
2018-01-15,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,35,38,0.00,0.00,30,8.2
2018-01-16,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,37,43,2.00,2.00,29,8.2
2018-01-17,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,34,38,0.60,0.60,27,8.3
2018-01-18,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,28,32,0.00,0.00,26,8.1
2018-01-19,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,26,30,0.00,0.00,26,7.9
2018-01-20,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,19,22,0.00,0.00,26,7.8
2018-01-21,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,13,15,0.00,0.00,26,7.6
2018-01-22,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,16,19,0.20,0.20,26,7.4
2018-01-23,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,15,17,0.10,0.20,29,7.6
2018-01-24,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,8,12,0.00,0.00,31,7.8
2018-01-25,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,2,5,0.90,1.20,30,7.8
2018-01-26,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,27,33,0.00,0.00,40,9.0
2018-01-27,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,23,30,0.00,0.00,39,9.0
2018-01-28,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,13,24,0.00,0.00,37,9.0
2018-01-29,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,15,21,0.00,0.00,36,9.0
2018-01-30,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,12,18,0.00,0.00,35,9.0
2018-01-31,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,14,17,0.00,0.00,35,9.0
2018-02-01,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,15,18,0.00,0.00,34,9.0
2018-02-02,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,14,24,0.00,0.00,34,9.0
2018-02-03,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,21,25,0.00,0.00,34,9.0
2018-02-04,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,18,22,0.00,0.00,33,9.0
2018-02-05,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,28,33,0.00,0.10,33,9.0
2018-02-06,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,28,32,0.10,0.10,33,9.1
2018-02-07,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,21,23,0.00,0.00,34,9.2
2018-02-08,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,21,31,0.00,0.00,34,9.2
2018-02-09,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,26,31,0.00,0.10,34,9.2
2018-02-10,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,29,34,0.00,0.00,33,9.3
2018-02-11,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,30,32,0.40,0.60,32,9.3
2018-02-12,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,31,33,0.50,0.50,37,9.9
2018-02-13,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,32,35,0.00,0.00,41,10.4
2018-02-14,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,31,35,0.00,0.00,40,10.4
2018-02-15,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,24,30,0.00,0.00,39,10.4
2018-02-16,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,22,30,0.00,0.00,39,10.4
2018-02-17,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,22,33,0.00,0.00,38,10.4
2018-02-18,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,32,36,0.00,0.00,38,10.4
2018-02-19,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,25,27,0.00,0.00,37,10.4
2018-02-20,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,24,31,0.00,0.00,36,10.4
2018-02-21,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,31,37,0.00,0.00,36,10.4
2018-02-22,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,29,35,0.20,0.20,36,10.4
2018-02-23,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,22,28,0.00,0.00,38,10.6
2018-02-24,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,21,24,0.20,0.20,38,10.6
2018-02-25,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,21,24,0.00,0.00,42,10.8
2018-02-26,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,23,27,0.60,1.00,41,10.8
2018-02-27,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,16,20,0.00,0.00,52,11.8
2018-02-28,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,13,18,0.00,0.00,48,11.8
2018-03-01,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,11,16,0.00,0.00,46,11.8
2018-03-02,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,21,29,0.00,0.00,44,11.8
2018-03-03,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,26,29,0.00,0.00,43,11.8
2018-03-04,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,20,23,0.00,0.00,43,11.8
2018-03-05,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,21,27,0.00,0.00,43,11.8
2018-03-06,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,23,28,0.10,0.10,42,11.8
2018-03-07,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,22,25,0.00,0.00,43,11.8
2018-03-08,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,28,30,1.10,1.10,42,11.8
2018-03-09,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,28,29,0.90,0.90,53,12.9
2018-03-10,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,28,31,0.00,0.00,61,13.8
2018-03-11,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,25,30,0.10,0.10,61,13.8
2018-03-12,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,29,33,0.00,0.00,62,13.9
2018-03-13,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,33,38,0.20,0.20,60,13.9
2018-03-14,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,30,33,0.30,0.30,59,13.9
2018-03-15,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,31,35,0.10,0.10,61,14.1
2018-03-16,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,34,36,0.20,0.20,60,14.1
2018-03-17,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,34,37,0.00,0.00,60,14.1
2018-03-18,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,34,37,0.00,0.10,58,14.1
2018-03-19,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,32,34,0.40,0.40,57,14.2
2018-03-20,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,28,32,0.00,0.00,60,14.6
2018-03-21,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,25,31,0.00,0.00,59,14.6
2018-03-22,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,20,27,0.00,0.00,58,14.6
2018-03-23,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,26,31,0.00,0.00,57,14.6
2018-03-24,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,25,29,0.00,0.00,56,14.6
2018-03-25,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,28,33,0.00,0.00,56,14.6
2018-03-26,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,29,34,0.00,0.00,55,14.6
2018-03-27,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,28,34,0.00,0.00,55,14.6
2018-03-28,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,31,35,0.00,0.00,54,14.6
2018-03-29,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,29,32,0.10,0.10,54,14.6
2018-03-30,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,26,31,0.00,0.00,53,14.7
2018-03-31,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,26,33,0.00,0.00,53,14.7
2017-12-01,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,19,22,,,42,
2017-12-02,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,23,26,,,39,
2017-12-03,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,28,30,,,42,
2017-12-04,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,26,29,,,50,
2017-12-05,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,26,31,,,69,
2017-12-06,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,28,30,,,78,
2017-12-07,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,29,32,,,115,
2017-12-08,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,31,33,,,114,
2017-12-09,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,32,33,,,114,
2017-12-10,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,29,33,,,110,
2017-12-11,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,28,33,,,110,
2017-12-12,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,28,32,,,113,
2017-12-13,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,31,35,,,109,
2017-12-14,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,29,31,,,118,
2017-12-15,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,25,27,,,117,
2017-12-16,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,25,27,,,116,
2017-12-17,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,22,23,,,116,
2017-12-18,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,17,23,,,113,
2017-12-19,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,23,26,,,111,
2017-12-20,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,20,26,,,112,
2017-12-21,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,20,27,,,110,
2017-12-22,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,28,31,,,107,
2017-12-23,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,29,32,,,105,
2017-12-24,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,29,33,,,104,
2017-12-25,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,24,26,,,102,
2017-12-26,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,21,24,,,101,
2017-12-27,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,15,17,,,99,
2017-12-28,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,16,19,,,98,
2017-12-29,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,15,19,,,97,
2017-12-30,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,16,18,,,96,
2017-12-31,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,20,25,,,96,
2018-01-01,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,26,31,,,97,
2018-01-02,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,27,28,,,104,
2018-01-03,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,27,29,,,114,
2018-01-04,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,20,24,,,114,
2018-01-05,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,18,26,,,112,
2018-01-06,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,25,27,,,109,
2018-01-07,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,24,25,,,107,
2018-01-08,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,15,23,,,106,
2018-01-09,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,-2,5,,,106,
2018-01-10,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,9,16,,,103,
2018-01-11,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,17,23,,,102,
2018-01-12,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,23,27,,,104,
2018-01-13,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,29,32,,,104,
2018-01-14,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,29,31,,,110,
2018-01-15,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,31,33,,,121,
2018-01-16,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,31,33,,,124,
2018-01-17,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,26,30,,,123,
2018-01-18,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,21,26,,,122,
2018-01-19,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,18,21,,,120,
2018-01-20,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,12,18,,,118,
2018-01-21,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,7,13,,,116,
2018-01-22,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,16,22,,,116,
2018-01-23,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,17,21,,,115,
2018-01-24,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,3,13,,,114,
2018-01-25,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,-3,6,,,113,
2018-01-26,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,11,19,,,112,
2018-01-27,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,16,20,,,112,
2018-01-28,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,8,13,,,111,
2018-01-29,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,2,4,,,110,
2018-01-30,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,0,4,,,109,
2018-01-31,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,-3,0,,,108,
2018-02-01,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,-5,-1,,,107,
2018-02-02,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,0,5,,,106,
2018-02-03,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,5,13,,,105,
2018-02-04,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,16,21,,,104,
2018-02-05,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,22,25,,,104,
2018-02-06,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,22,27,,,104,
2018-02-07,Nicks Valley,SNTLT,1279,61.16371,-145.64092,4280,15,23,,,105,
