#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 2018-06-01 to 2018-08-31
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1070: Anchorage Hillside, AK
#	SNOTEL 960: Eagle Summit, AK
#	SNOTEL 1268: Fielding Lake, AK
#	SNOLITE 1264: Horsepasture Pass, AK
#	SNOTEL 946: Indian Pass, AK
#	SNOTEL 1094: Monahan Flat, AK
#	SNOTEL 1103: Mt. Alyeska, AK
#	SNOTEL 1089: Tokositna Valley, AK
#	SNOTEL 1090: Upper Nome Creek, AK
#	SNOTEL 1055: Upper Tsaina River, AK
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                              
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency  
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                      
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                     
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: 2018-06-01 to 2018-08-31
#
# As of: Sep 30, 2021 11:23:12 AM GMT-08:00
#
Date,Station Name,Network Code,Station Id,Latitude,Longitude,Elevation (ft),Air Temperature Average (degF),Air Temperature Maximum (degF),Precipitation Increment (in),Precipitation Accumulation (in) Start of Day Values
2018-07-20,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,58,72,0.00,12.6
2018-07-21,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,60,74,0.00,12.6
2018-07-22,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,62,79,0.00,12.6
2018-07-23,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,60,74,0.00,12.6
2018-07-24,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,59,75,0.00,12.6
2018-07-25,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,59,71,0.00,12.6
2018-07-26,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,56,64,0.00,12.6
2018-07-27,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,54,60,0.20,12.6
2018-07-28,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,53,62,0.30,12.8
2018-07-29,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,58,69,0.00,13.1
2018-07-30,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,57,67,0.00,13.1
2018-07-31,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,59,73,0.00,13.1
2018-08-01,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,56,62,0.30,13.1
2018-08-02,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,50,53,0.20,13.4
2018-08-03,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,52,58,0.00,13.6
2018-08-04,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,52,60,0.20,13.6
2018-08-05,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,53,56,0.70,13.8
2018-08-06,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,54,1.30,14.5
2018-08-07,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,62,0.20,15.8
2018-08-08,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,48,59,0.10,16.0
2018-08-09,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,47,58,0.00,16.1
2018-08-10,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,47,58,0.00,16.1
2018-08-11,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,49,54,0.00,16.1
2018-08-12,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,62,0.30,16.1
2018-08-13,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,49,52,0.50,16.4
2018-08-14,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,46,51,0.10,16.9
2018-08-15,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,47,53,0.30,17.0
2018-08-16,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,47,55,0.10,17.3
2018-08-17,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,47,54,0.00,17.4
2018-08-18,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,48,57,0.00,17.4
2018-08-19,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,60,0.00,17.4
2018-08-20,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,52,58,0.10,17.4
2018-08-21,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,53,0.70,17.5
2018-08-22,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,51,60,0.00,18.2
2018-08-23,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,46,50,0.80,18.2
2018-08-24,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,44,49,0.40,19.0
2018-08-25,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,45,57,0.00,19.4
2018-08-26,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,45,48,0.30,19.4
2018-08-27,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,48,57,0.30,19.7
2018-08-28,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,47,57,0.00,20.0
2018-08-29,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,45,58,0.00,20.0
2018-08-30,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,43,48,0.60,20.0
2018-08-31,Monahan Flat,SNTL,1094,63.30533,-147.64633,2710,43,53,0.10,20.6
2018-06-01,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,48,58,0.00,46.7
2018-06-02,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,51,58,0.00,46.7
2018-06-03,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,48,57,0.00,46.7
2018-06-04,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,47,57,0.00,46.7
2018-06-05,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,44,49,0.00,46.7
2018-06-06,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,47,56,0.00,46.7
2018-06-07,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,50,59,0.00,46.7
2018-06-08,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,49,55,0.00,46.7
2018-06-09,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,52,61,0.00,46.7
2018-06-10,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,54,65,0.00,46.7
2018-06-11,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,44,48,0.90,46.7
2018-06-12,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,44,53,0.00,47.6
2018-06-13,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,50,59,0.00,47.6
2018-06-14,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,53,60,0.00,47.6
2018-06-15,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,44,50,1.50,47.6
2018-06-16,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,46,50,0.00,49.1
2018-06-17,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,48,52,0.10,49.1
2018-06-18,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,49,53,1.60,49.2
2018-06-19,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,48,53,0.00,50.8
2018-06-20,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,54,64,0.00,50.8
2018-06-21,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,52,56,0.10,50.8
2018-06-22,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,47,51,0.10,50.9
2018-06-23,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,47,53,0.00,51.0
2018-06-24,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,48,53,0.00,51.0
2018-06-25,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,49,53,0.00,51.0
2018-06-26,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,47,53,0.00,51.0
2018-06-27,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,47,49,0.00,51.0
2018-06-28,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,48,52,0.00,51.0
2018-06-29,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,50,54,0.00,51.0
2018-06-30,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,50,54,0.00,51.0
2018-07-01,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,55,65,0.00,51.0
2018-07-02,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,60,71,0.00,51.0
2018-07-03,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,63,73,0.00,51.0
2018-07-04,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,62,69,0.00,51.0
2018-07-05,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,60,70,0.00,51.0
2018-07-06,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,61,73,0.00,51.0
2018-07-07,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,56,62,0.10,51.0
2018-07-08,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,52,55,0.30,51.1
2018-07-09,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,49,53,0.50,51.4
2018-07-10,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,47,49,0.50,51.9
2018-07-11,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,46,49,0.30,52.4
2018-07-12,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,50,59,0.00,52.7
2018-07-13,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,49,53,0.00,52.7
2018-07-14,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,47,51,0.10,52.7
2018-07-15,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,49,59,0.10,52.8
2018-07-16,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,51,56,0.00,52.9
2018-07-17,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,52,60,0.00,52.9
2018-07-18,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,55,64,0.00,52.9
2018-07-19,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,56,64,0.00,52.9
2018-07-20,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,53,62,0.00,52.9
2018-07-21,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,58,68,0.00,52.9
2018-07-22,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,57,65,0.00,52.9
2018-07-23,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,54,59,0.00,52.9
2018-07-24,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,54,57,0.00,52.9
2018-07-25,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,53,57,0.00,52.9
2018-07-26,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,53,55,0.20,52.9
2018-07-27,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,53,56,0.10,53.1
2018-07-28,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,52,55,0.00,53.2
2018-07-29,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,55,59,0.00,53.2
2018-07-30,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,58,67,0.00,53.2
2018-07-31,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,60,71,0.00,53.2
2018-08-01,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,55,59,0.00,53.2
2018-08-02,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,50,52,0.50,53.2
2018-08-03,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,55,62,0.00,53.7
2018-08-04,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,56,59,0.00,53.7
2018-08-05,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,54,56,0.40,53.7
2018-08-06,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,52,55,0.50,54.1
2018-08-07,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,51,53,0.50,54.6
2018-08-08,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,50,53,0.00,55.1
2018-08-09,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,51,58,0.00,55.1
2018-08-10,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,52,58,0.20,55.1
2018-08-11,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,49,52,0.50,55.3
2018-08-12,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,50,54,0.30,55.8
2018-08-13,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,50,52,0.90,56.1
2018-08-14,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,48,49,0.10,57.0
2018-08-15,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,48,50,0.20,57.1
2018-08-16,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,47,53,0.10,57.3
2018-08-17,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,49,56,0.00,57.4
2018-08-18,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,47,49,0.00,57.4
2018-08-19,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,49,54,0.30,57.4
2018-08-20,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,52,55,0.30,57.7
2018-08-21,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,51,53,1.40,58.0
2018-08-22,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,53,61,0.00,59.4
2018-08-23,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,49,51,0.60,59.4
2018-08-24,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,49,54,0.00,60.0
2018-08-25,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,49,53,0.00,60.0
2018-08-26,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,48,49,0.90,60.0
2018-08-27,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,50,52,0.00,60.9
2018-08-28,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,52,58,0.00,60.9
2018-08-29,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,51,60,0.00,60.9
2018-08-30,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,50,54,0.20,60.9
2018-08-31,Mt. Alyeska,SNTL,1103,60.95983,-149.08617,1540,49,56,0.00,61.1
2018-06-01,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,52,66,0.00,28.6
2018-06-02,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,56,69,0.00,28.6
2018-06-03,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,54,67,0.00,28.6
2018-06-04,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,53,72,0.00,28.6
2018-06-05,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,56,72,0.00,28.6
2018-06-06,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,52,65,0.00,28.6
2018-06-07,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,54,66,0.00,28.6
2018-06-08,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,54,67,0.00,28.6
2018-06-09,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,56,68,0.00,28.6
2018-06-10,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,54,67,0.00,28.6
2018-06-11,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,49,56,0.00,28.6
2018-06-12,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,47,59,0.00,28.6
2018-06-13,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,54,66,0.00,28.6
2018-06-14,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,56,70,0.00,28.6
2018-06-15,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,49,61,0.20,28.6
2018-06-16,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,45,49,1.00,28.8
2018-06-17,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,47,50,1.60,29.8
2018-06-18,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,50,55,0.80,31.4
2018-06-19,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,50,59,0.00,32.2
2018-06-20,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,64,72,0.00,32.2
2018-06-21,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,53,62,0.20,32.2
2018-06-22,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,51,57,0.30,32.4
2018-06-23,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,55,67,0.00,32.7
2018-06-24,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,53,63,0.00,32.7
2018-06-25,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,51,56,0.40,32.7
2018-06-26,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,53,64,0.00,33.1
2018-06-27,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,54,65,0.00,33.1
2018-06-28,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,54,63,0.00,33.1
2018-06-29,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,55,67,0.00,33.1
2018-06-30,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,55,66,0.00,33.1
2018-07-01,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,59,70,0.00,33.1
2018-07-02,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,62,76,0.00,33.1
2018-07-03,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,63,79,0.00,33.1
2018-07-04,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,62,76,0.00,33.1
2018-07-05,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,61,73,0.00,33.1
2018-07-06,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,63,78,0.00,33.1
2018-07-07,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,63,79,0.00,33.1
2018-07-08,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,49,60,5.00,33.1
2018-07-09,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,49,52,1.00,38.1
2018-07-10,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,51,56,0.20,39.1
2018-07-11,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,49,54,0.60,39.3
2018-07-12,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,52,63,0.00,39.9
2018-07-13,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,52,67,0.10,39.9
2018-07-14,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,53,62,0.00,40.0
2018-07-15,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,55,68,0.00,40.0
2018-07-16,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,53,62,0.50,40.0
2018-07-17,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,54,66,0.00,40.5
2018-07-18,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,56,68,0.00,40.5
2018-07-19,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,58,69,0.00,40.5
2018-07-20,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,59,74,0.00,40.5
2018-07-21,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,60,77,0.00,40.5
2018-07-22,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,62,77,0.00,40.5
2018-07-23,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,59,74,0.00,40.5
2018-07-24,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,60,71,0.00,40.5
2018-07-25,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,59,69,0.00,40.5
2018-07-26,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,57,63,0.10,40.5
2018-07-27,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,56,64,0.30,40.6
2018-07-28,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,57,69,0.00,40.9
2018-07-29,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,60,70,0.00,40.9
2018-07-30,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,58,65,0.00,40.9
2018-07-31,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,61,73,0.00,40.9
2018-08-01,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,55,58,0.50,40.9
2018-08-02,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,51,54,0.60,41.4
2018-08-03,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,58,71,0.00,42.0
2018-08-04,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,57,65,0.10,42.0
2018-08-05,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,54,60,1.00,42.1
2018-08-06,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,54,63,0.10,43.1
2018-08-07,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,52,61,0.60,43.2
2018-08-08,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,50,58,0.60,43.8
2018-08-09,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,52,64,0.00,44.4
2018-08-10,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,53,65,0.00,44.4
2018-08-11,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,51,54,0.20,44.4
2018-08-12,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,50,54,1.40,44.6
2018-08-13,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,50,51,2.80,46.0
2018-08-14,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,50,54,0.50,48.8
2018-08-15,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,53,64,0.20,49.3
2018-08-16,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,52,62,0.00,49.5
2018-08-17,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,50,60,0.10,49.5
2018-08-18,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,49,58,0.00,49.6
2018-08-19,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,51,55,0.30,49.6
2018-08-20,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,53,58,0.10,49.9
2018-08-21,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,53,60,0.70,50.0
2018-08-22,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,52,58,0.00,50.7
2018-08-23,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,49,52,0.60,50.7
2018-08-24,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,47,52,0.60,51.3
2018-08-25,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,51,60,0.00,51.9
2018-08-26,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,48,51,0.80,51.9
2018-08-27,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,49,54,0.10,52.7
2018-08-28,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,49,62,0.00,52.8
2018-08-29,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,50,63,0.00,52.8
2018-08-30,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,50,60,0.00,52.8
2018-08-31,Tokositna Valley,SNTL,1089,62.63000,-150.77617,850,45,54,0.10,52.8
2018-06-01,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,44,54,0.10,15.3
2018-06-02,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,51,61,0.00,15.4
2018-06-03,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,53,63,0.30,15.4
2018-06-04,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,53,62,0.00,15.7
2018-06-05,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,56,65,0.00,15.7
2018-06-06,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,56,64,0.00,15.7
2018-06-07,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,54,62,0.10,15.7
2018-06-08,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,50,62,0.00,15.8
2018-06-09,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,49,59,0.00,15.8
2018-06-10,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,42,49,0.20,15.8
2018-06-11,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,39,47,0.00,16.0
2018-06-12,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,41,48,0.00,16.0
2018-06-13,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,44,54,0.00,16.0
2018-06-14,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,46,54,0.00,16.0
2018-06-15,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,43,52,0.00,16.0
2018-06-16,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,47,56,0.10,16.0
2018-06-17,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,50,59,0.20,16.1
2018-06-18,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,54,63,0.00,16.3
2018-06-19,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,51,60,0.00,16.3
2018-06-20,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,59,71,0.00,16.3
2018-06-21,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,64,77,0.00,16.3
2018-06-22,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,51,56,0.80,16.3
2018-06-23,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,53,62,0.00,17.1
2018-06-24,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,53,62,0.00,17.1
2018-06-25,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,56,66,0.00,17.1
2018-06-26,Upper Nome Creek,SNTL,1090,65.36710,-146.59200,2520,53,64,0.20,17.1
