"ntwk","wyear","state","site_name","ts","start","enddate","latitude","longitude","elev_ft","county","huc","site_id"
"SNOW","1936","WY","Blackrock","","1936-February","1993-June","  43.78","-110.13","   8900","Teton","Jenny Lake (170401010507)","SNOW:10F07"
"SNOW","1936","WY","Brooklyn Lake","","1936-April","1991-April","  41.37","-106.23","  10220","Albany","Spring Creek (101800100502)","SNOW:06H13"
"SNOW","1936","WY","Bryan Flat","","1936-January","2003-June","  43.27","-110.63","   6420","Teton","Dell Creek (170401030307)","SNOW:10F14"
"SNOW","1936","WY","Ccc Camp","","1936-January","2100-January","  42.52","-110.88","   7000","Lincoln","Upper Crow Creek (170401050101)","SNOW:10G07"
"SNOW","1936","WY","Cottonwood Lake   AM","(AIR)","1936-January","1992-July","  42.52","-110.82","   7670","Lincoln","Sublette Creek (160101020103)","SNOW:10G05"
"SNOW","1936","WY","East Rim Divide","","1936-January","1993-June","  43.13","-110.20","   7930","Sublette","Tosi Creek (140401010201)","SNOW:10F17"
"SNOW","1936","WY","Four Mile Meadow","","1936-February","2100-January","  43.82","-110.27","   7860","Teton","Cottonwood Creek (170401010508)","SNOW:10F06"
"SNOW","1936","WY","Greys Boundary","","1936-February","2009-June","  43.15","-111.00","   5720","Lincoln","Squaw Creek-Greys River (170401030411)","SNOW:10F18"
"SNOW","1936","WY","Grover Park Divide","","1936-January","2100-January","  42.81","-110.90","   7000","Lincoln","Willow Creek (170401050205)","SNOW:10G03"
"SNOW","1936","WY","Hairpin Turn","","1936-April","2100-January","  41.33","-106.20","   9460","Albany","Spring Creek (101800100502)","SNOW:06H02"
"SNOW","1936","WY","Kendall R.S.","","1936-March","1992-July","  43.25","-110.02","   7740","Sublette","Miner Creek-North Beaver Creek (140401010302)","SNOW:10F15"
"SNOW","1936","WY","Lake Camp","","1936-February","2100-January","  44.55","-110.40","   7780","Teton","Lower Pelican Creek (100700010409)","SNOW:10E04"
"SNOW","1936","WY","Libby Lodge","","1936-April","2100-January","  41.32","-106.18","   8750","Albany","Spring Creek (101800100502)","SNOW:06H03"
"SNOW","1936","WY","Loomis Park","","1936-March","1991-July","  43.17","-110.13","   8240","Sublette","Tosi Creek (140401010201)","SNOW:10F16"
"SNOW","1936","WY","Norris Basin","","1936-April","2100-January","  44.75","-110.70","   7550","Park","Upper Gibbon River (100200070106)","SNOW:10E19"
"SNOW","1936","WY","Norris Basin","","1936-April","2017-February","  44.75","-110.70","   7500","Park","Upper Gibbon River (100200070106)","SNOW:10E02"
"SNOW","1936","WY","North Barrett Creek","","1936-April","2100-January","  41.32","-106.43","   9430","Carbon","Henry Creek-Big Creek (101800020303)","SNOW:06H05"
"SNOW","1936","WY","Old Battle","","1936-April","1990-June","  41.15","-106.97","   9920","Carbon","Upper Sage Creek (101800020901)","SNOW:06H10"
"SNOW","1936","WY","Pole Mountain","","1936-March","2100-January","  41.25","-105.42","   8360","Albany","North Lodgepole Creek-Lodgepole Creek (101900150101)","SNOW:05H01"
"SNOW","1936","WY","Powder River Pass","","1936-May","1993-May","  44.16","-107.13","   9480","Johnson","Bud Kimball Creek (100800080304)","SNOW:07E06"
"SNOW","1936","WY","Ranger Creek","","1936-May","2100-January","  44.54","-107.50","   8120","Big Horn","Cedar Creek (100800100103)","SNOW:07E04"
"SNOW","1936","WY","Ryan Park","","1936-April","2100-January","  41.32","-106.50","   8350","Carbon","Henry Creek-Big Creek (101800020303)","SNOW:06H06"
"SNOW","1936","WY","Sheridan R.S.","","1936-April","2100-January","  43.63","-109.92","   7790","Fremont","Middle Horse Creek (100800010202)","SNOW:09F15"
"SNOW","1936","WY","Sheridan R.S.","","1936-April","1986-June","  43.63","-109.92","   7790","Fremont","Lower Horse Creek (100800010203)","SNOW:09F14"
"SNOW","1936","WY","Snyder Basin","","1936-March","1992-July","  42.47","-110.53","   8060","Sublette","Upper South Piney Creek (140401010906)","SNOW:10G13"
"SNOW","1936","WY","Togwotee Pass","","1936-February","2100-January","  43.75","-110.06","   9580","Teton","Upper Horse Creek (100800010201)","SNOW:10F09"
"SNOW","1936","WY","Turpin Meadows","","1936-February","2100-January","  43.86","-110.28","   6900","Teton","Cottonwood Creek (170401010508)","SNOW:10F05"
"SNOW","1936","WY","Tyrell R.S.","","1936-May","2100-January","  44.18","-107.25","   8350","Johnson","North Fork Otter Creek (100800080302)","SNOW:07E35"
"SNOW","1936","WY","Webber Springs","","1936-April","1995-June","  41.17","-106.93","   9250","Carbon","North Fork Encampment River (101800020406)","SNOW:06H09"
"SNOW","1935","BC","Graystoke Lake","","1935-April","2100-January","  50.00","-118.88","   6037","Unknown","Canada (170200060701)","SNOW:2F04"
"SNOW","1935","BC","McCulloch","","1935-April","2100-January","  49.80","-119.19","   4199","Unknown","Canada (170200060708)","SNOW:2F03"
"SNOW","1935","BC","Summerland Reservoir","","1935-April","2100-January","  49.81","-120.00","   4199","Unknown","Canada (170200060902)","SNOW:2F02"
"SNOW","1935","BC","Trout Creek","","1935-April","2014-June","  49.74","-120.19","   4692","Unknown","Canada (170200060904)","SNOW:2F01"
"SNOW","1935","MT","Crevice Mountain","","1935-April","2100-January","  45.04","-110.61","   8400","Park","Blacktail Deer Creek (100700010807)","SNOW:10D05"
"SNOW","1935","MT","Devils Slide","","1935-March","1996-December","  45.40","-110.95","   8100","Gallatin","Upper Hyalite Creek (100200081001)","SNOW:10D04"
"SNOW","1935","MT","Elk Horn Springs","","1935-March","2100-January","  45.47","-113.10","   7800","Beaverhead","Headwaters Grasshopper Creek (100200020101)","SNOW:13D15"
"SNOW","1935","MT","Gibbons Pass","","1935-March","2100-January","  45.70","-113.94","   7100","Beaverhead","Camp Creek (170102050502)","SNOW:13D02"
"SNOW","1935","MT","Hood Meadow","","1935-March","1992-December","  45.48","-110.97","   6600","Gallatin","Upper Hyalite Creek (100200081001)","SNOW:10D03"
"SNOW","1935","MT","Ten Mile Lower","","1935-March","2100-January","  46.46","-112.29","   6600","Lewis And Clark","Upper Tenmile Creek (100301011401)","SNOW:12C02"
"SNOW","1935","MT","Ten Mile Upper","","1935-January","1992-December","  46.42","-112.28","   8000","Lewis And Clark","Basin Creek (100200060301)","SNOW:12C04"
"SNOW","1935","NV","Corral Canyon","","1935-March","1989-December","  40.28","-115.53","   8500","Elko","Corral Creek (160401030401)","SNOW:15J12"
"SNOW","1935","NV","Green Mountain","","1935-March","1989-December","  40.38","-115.38","   8000","Elko","Colonel Moore Creek-Lower Franklin River (160600071200)","SNOW:15J09"
"SNOW","1935","NV","Lamoille #3","","1935-March","1990-December","  40.63","-115.40","   7700","Elko","Thomas Creek-Lamoille Creek (160401010607)","SNOW:15J06"
"SNOW","1935","NV","Lamoille #5","","1935-March","2100-January","  40.60","-115.38","   8814","Elko","Thomas Creek-Lamoille Creek (160401010607)","SNOW:15J08"
"SNOW","1935","NV","Taylor Canyon","","1935-March","2012-March","  36.27","-115.75","   6200","Elko","Lower Wheeler Wash (160600150102)","SNOW:15H09"
"SNOW","1935","NV","Trout Creek, Lower","","1935-March","2100-January","  41.07","-115.10","   6900","Elko","Trout Creek-Humboldt River (160401010702)","SNOW:15H10"
"SNOW","1935","NV","Trout Creek, Upper - AM","(AIR)","1935-March","2100-January","  41.05","-115.10","   8280","Elko","Trout Creek-Humboldt River (160401010702)","SNOW:15H11"
"SNOW","1935","OR","Crescent Lake","","1935-February","1959-December","  43.52","-121.78","   4760","Klamath","Lower Crescent Creek (170703020207)","SNOW:21F09"
"SNOW","1935","OR","Wagner Butte","","1935-April","1961-December","  42.18","-122.50","   6900","Jackson","Keene Creek (180102060405)","SNOW:22G18"
"SNOW","1935","UT","Bryce Canyon","","1935-April","2100-January","  37.63","-112.17","   8000","Garfield","Mud Spring Creek-East Fork Sevier River (160300020303)","SNOW:12M08"
"SNOW","1935","UT","Camp Altamont","","1935-February","1983-December","  40.43","-111.63","   7300","Wasatch","Middle American Fork Canyon (160202010802)","SNOW:11J20"
"SNOW","1935","UT","Duck Creek R.S.","","1935-February","1989-December","  37.52","-112.70","   8700","Kane","Deer Valley-Midway Creek (160300010102)","SNOW:12M04"
"SNOW","1935","UT","Kimberly Mine","","1935-April","1989-December","  38.48","-112.38","   9300","Piute","Mill Creek (160300030104)","SNOW:12L06"
"SNOW","1935","UT","Mill D-South Fork","","1935-April","2100-January","  40.63","-111.63","   7400","Salt Lake","Headwaters Big Cottonwood Canyon (160202040201)","SNOW:11J10"
"SNOW","1935","UT","South Fork Ranger Station","","1935-February","1984-December","  40.45","-111.67","   6100","Utah","Middle American Fork Canyon (160202010802)","SNOW:11J19"
"SNOW","1935","UT","Timpanogos Cave Camp","","1935-April","1983-December","  40.45","-111.72","   5500","Utah","Middle American Fork Canyon (160202010802)","SNOW:11J18"
"SNOW","1935","UT","Timpanogos Divide","","1935-February","1989-December","  40.43","-111.62","   8140","Utah","Middle American Fork Canyon (160202010802)","SNOW:11J21"
"SNOW","1934","MT","Goat Mountain","","1934-March","2015-May","  47.64","-112.94","   7000","Lewis And Clark","Lower North Fork Sun River (100301040111)","SNOW:12B07"
"SNOW","1934","MT","Kings Hill","","1934-March","2100-January","  46.84","-110.69","   7500","Cascade","Jefferson Creek-Belt Creek (100301050101)","SNOW:10C01"
"SNOW","1934","MT","Marias Pass","","1934-March","2100-January","  48.32","-113.36","   5250","Flathead","Lower South Fork Two Medicine River (100302010104)","SNOW:13A05"
"SNOW","1934","MT","Stemple Pass","","1934-March","2100-January","  46.89","-112.50","   6600","Lewis And Clark","Virginia Creek (100301011804)","SNOW:12C01"
"SNOW","1934","MT","Ten Mile Middle","","1934-March","2100-January","  46.44","-112.29","   6800","Lewis And Clark","Upper Tenmile Creek (100301011401)","SNOW:12C03"
"SNOW","1934","MT","West Yellowstone","","1934-March","2100-January","  44.66","-111.09","   6700","Yellowstone National Park","Lower South Fork Madison River (100200070205)","SNOW:11E07"
"SNOW","1934","NV","Fry Canyon","","1934-March","2100-January","  41.58","-115.93","   6700","Elko","Headwaters North Fork Humboldt River (160401020101)","SNOW:15H07"
"SNOW","1934","NV","Rodeo Flat","","1934-March","1999-December","  41.58","-115.95","   6800","Elko","Headwaters North Fork Humboldt River (160401020101)","SNOW:15H06"
"SNOW","1934","OR","Chemult Pp&amp;l","","1934-January","1966-December","  43.17","-121.83","   4760","Klamath","Miller Creek (180102010204)","SNOW:21F23"
"SNOW","1934","UT","East Portal","","1934-January","1985-December","  40.17","-111.18","   7560","Wasatch","Mud Creek (140600040103)","SNOW:11J07"
"SNOW","1934","UT","Parleys Canyon Summit","","1934-April","2002-June","  40.77","-111.62","   7500","Summit","Big Dutch Hollow-East Canyon Creek (160201020103)","SNOW:11J15"
"SNOW","1934","UT","Strawberry Divide","","1934-April","1989-December","  40.18","-111.22","   8400","Wasatch","Mud Creek (140600040103)","SNOW:11J08"
"SNOW","1933","CA","Boca #2","","1933-March","1988-December","  39.37","-120.08","   5900","Nevada","Gray Creek-Truckee River (160501020501)","SNOW:20K14"
"SNOW","1933","NV","Dry Creek","","1933-January","2100-January","  40.86","-115.22","   6500","Elko","Upper Secret Creek (160401010601)","SNOW:15J03"
"SNOW","1933","OR","Fish Lake","","1933-January","2003-May","  42.38","-122.42","   4660","Jackson","Upper North Fork Little Butte Creek (171003070801)","SNOW:22G14"
"SNOW","1932","CA","Bullfrog Lake","","1932-April","2100-January","  36.77","-118.40","  10650","Fresno","Upper Bubbs Creek (180300100205)","SNOW:BLF"
"SNOW","1932","CA","Ice House","","1932-February","2100-January","  38.81","-120.38","   5300","El Dorado","South Fork Silver Creek (180201290204)","SNOW:IHS"
"SNOW","1932","CA","Robbs Valley","","1932-April","2100-January","  38.92","-120.38","   5600","El Dorado","South Fork Rubicon River (180201280205)","SNOW:RBV"
"SNOW","1932","ID","Mores Creek Summit","","1932-May","2100-January","  43.93","-115.67","   6086","Boise","Middle Crooked River (170501110503)","SNOW:15F01"
"SNOW","1932","ID","Trinity Mountain","","1932-June","1993-December","  43.63","-115.43","   7770","Elmore","Roaring River (170501110703)","SNOW:15F05"
"SNOW","1932","NV","Bear Creek","","1932-March","1992-December","  41.83","-115.45","   7800","Elko","West Fork Pine Creek-Jarbidge River (170501020301)","SNOW:15H01"
"SNOW","1932","NV","Buckskin, Lower","","1932-March","1989-December","  41.75","-117.53","   6700","Humboldt","Cabin Creek-Martin Creek (160401090502)","SNOW:17H02"
"SNOW","1932","NV","Buckskin, Upper","","1932-March","1988-December","  41.78","-117.53","   7200","Humboldt","Cabin Creek-Martin Creek (160401090502)","SNOW:17H01"
"SNOW","1932","NV","Dorsey Basin","","1932-March","1989-December","  40.88","-115.20","   8100","Elko","Upper Secret Creek (160401010601)","SNOW:15J01"
"SNOW","1932","NV","Fox Creek","","1932-March","1991-December","  41.82","-115.42","   6800","Elko","West Fork Pine Creek-Jarbidge River (170501020301)","SNOW:15H02"
"SNOW","1932","NV","Gold Creek","","1932-March","2100-January","  41.75","-115.68","   6707","Elko","Martin Creek (170501040104)","SNOW:15H05"
"SNOW","1932","NV","Granite Peak","","1932-March","1989-December","  41.65","-117.40","   7800","Humboldt","Picket Corral Creek-Martin Creek (160401090505)","SNOW:17H04"
"SNOW","1932","NV","Lamance Creek","","1932-March","1989-December","  41.52","-117.63","   6000","Humboldt","Lamance Creek-Big Cottonwood Creek (160401090603)","SNOW:17H05"
"SNOW","1932","NV","Martin Creek","","1932-March","1989-December","  41.68","-117.53","   6700","Humboldt","Alkali Creek (160401090501)","SNOW:17H03"
"SNOW","1932","NV","Ryan Ranch","","1932-March","1989-December","  40.85","-115.27","   5800","Elko","Lower Secret Creek (160401010604)","SNOW:15J02"
"SNOW","1932","NV","Tremewan Ranch","","1932-March","2100-January","  41.29","-115.79","   5700","Elko","Mahala Creek (160401020106)","SNOW:15H08"
"SNOW","1932","OR","Siskiyou Summit","","1932-January","1973-December","  42.13","-122.47","   4630","Jackson","Keene Creek (180102060405)","SNOW:22G20"
"SNOW","1932","OR","Siskiyou Summit Rev.","","1932-January","2016-December","  42.07","-122.61","   4560","Jackson","Upper Emigrant Creek (171003080101)","SNOW:22G35"
"SNOW","1932","UT","Seeley Creek","","1932-April","1989-December","  39.32","-111.43","  10000","Sanpete","Seely Creek (140600090203)","SNOW:11K09"
"SNOW","1931","CA","Church Meadows","","1931-April","2100-January","  39.68","-120.62","   6700","Sierra","Frazier Creek-Middle Fork Feather River (180201230406)","SNOW:CHU"
"SNOW","1931","CA","Eagle Meadow","","1931-March","2100-January","  38.29","-119.83","   7500","Tuolumne","Eagle Creek (180400100204)","SNOW:EGM"
"SNOW","1931","CA","Gem Pass","","1931-April","2100-January","  37.78","-119.17","  10750","Mono","Grant Lake-Rush Creek (180901010301)","SNOW:GEM"
"SNOW","1931","CA","Mount Stover","","1931-February","2100-January","  40.29","-121.29","   5600","Plumas","Marian Creek-Frontal Lake Almanor (180201210404)","SNOW:MSV"
"SNOW","1931","CA","Peregoy Meadows","","1931-February","2100-January","  37.67","-119.63","   7000","Mariposa","Bridalveil Creek (180400080302)","SNOW:PGM"
"SNOW","1931","CA","Rowell Meadow","","1931-March","2100-January","  36.72","-118.74","   8850","Tulare","Big Meadows Creek-Boulder Creek (180300100403)","SNOW:RWM"
"SNOW","1931","CA","Truckee #2","","1931-February","2003-June","  39.30","-120.20","   6350","Placer","Squaw Creek-Truckee River (160501020202)","SNOW:20K13"
"SNOW","1931","ID","Atlanta Summit","","1931-May","1993-December","  43.75","-115.23","   7580","Elmore","Bald Mountain Creek-Middle Fork Boise River (170501110204)","SNOW:15F04"
"SNOW","1931","OR","Blue Mountain Summit","","1931-April","1982-December","  44.52","-118.33","   5100","Baker","Middle Fork Burnt River (170502020107)","SNOW:18E13"
"SNOW","1931","OR","Clear Lake","","1931-March","2002-May","  45.20","-121.72","   3500","Wasco","Clear Creek (170703060901)","SNOW:21D12"
"SNOW","1931","OR","Dixie Mountain","","1931-April","1935-December","  44.53","-118.47","   5100","Grant","Dry Fork (170702030103)","SNOW:18E10"
"SNOW","1931","OR","Tollgate","","1931-February","2014-January","  45.79","-118.11","   5070","Umatilla","North Fork Umatilla River (170701030104)","SNOW:18D03"
"SNOW","1931","UT","Beaver Creek R.S.","","1931-April","1985-December","  40.62","-111.15","   7500","Summit","Left Fork Beaver Creek-Beaver Creek (160201010101)","SNOW:11J24"
"SNOW","1931","UT","Dutchman R.S.","","1931-April","1983-December","  40.53","-111.60","   7560","Utah","Upper American Fork Canyon (160202010801)","SNOW:11J17"
"SNOW","1931","UT","Fish Lake","","1931-April","2100-January","  38.51","-111.77","   8818","Sevier","Deadman Hollow (140700030108)","SNOW:11L03"
"SNOW","1931","UT","Garden City Summit","","1931-April","2100-January","  41.92","-111.47","   7600","Rich","Garden City Canyon-Frontal Bear River (160102010106)","SNOW:11H07"
"SNOW","1931","UT","Harris Flat","","1931-April","1992-December","  37.49","-112.57","   7803","Kane","Swains Creek (160300010104)","SNOW:12M05"
"SNOW","1931","UT","Hole-In-Rock","","1931-April","1989-December","  40.92","-110.20","   9150","Summit","Lower Upper Marsh Creek (140401060205)","SNOW:10J01"
"SNOW","1931","UT","Lakefork #1","","1931-April","1989-December","  40.60","-110.43","  10100","Duchesne","Crystal Creek-Yellowstone River (140600030705)","SNOW:10J10"
"SNOW","1931","UT","Lasal Mountain-Lower","","1931-April","2100-January","  38.48","-109.29","   8825","San Juan","Horse Creek-Mill Creek (140300050404)","SNOW:09L01"
"SNOW","1931","UT","Paradise Park","","1931-April","1989-December","  40.68","-109.92","  10100","Uintah","Paradise Creek-Whiterocks River (140600031203)","SNOW:09J03"
"SNOW","1931","UT","Silver Lake-Brighton","","1931-April","2002-July","  40.60","-111.58","   8725","Salt Lake","Headwaters Big Cottonwood Canyon (160202040201)","SNOW:11J16"
"SNOW","1931","UT","Soapstone Ranger Station","","1931-April","1989-December","  40.58","-111.05","   7800","Wasatch","Shingle Creek-Provo River (160202030105)","SNOW:11J25"
"SNOW","1931","UT","Trial Lake","","1931-April","2100-January","  40.68","-110.95","   9953","Summit","Spring Canyon-Provo River (160202030102)","SNOW:10J08"
"SNOW","1930","CA","Adin Mountains","","1930-April","2100-January","  41.23","-120.79","   6190","Modoc","Cottonwood Creek (180200021403)","SNOW:20H08"
"SNOW","1930","CA","Agnew Pass","","1930-April","2100-January","  37.72","-119.14","   9450","Madera","Upper Middle Fork San Joaquin River (180400060401)","SNOW:AGP"
"SNOW","1930","CA","Beach Meadows","","1930-April","2100-January","  36.12","-118.29","   7650","Tulare","Rattlesnake Creek (180300010403)","SNOW:BHM"
"SNOW","1930","CA","Bear Valley Ridge 1","","1930-March","2100-January","  38.62","-120.23","   6700","El Dorado","Bear River (180400120401)","SNOW:BV1"
"SNOW","1930","CA","Beard Meadow","","1930-April","2100-January","  37.11","-118.84","   9800","Fresno","Fleming Creek-North Fork Kings River (180300100601)","SNOW:BMD"
"SNOW","1930","CA","Beehive Meadow","","1930-February","2100-January","  37.99","-119.78","   6500","Tuolumne","Frog Creek (180400090302)","SNOW:BHV"
"SNOW","1930","CA","Big Meadows","","1930-April","2100-January","  36.72","-118.84","   7600","Tulare","Big Meadows Creek-Boulder Creek (180300100403)","SNOW:BMS"
"SNOW","1930","CA","Bishop Pass","","1930-April","2100-January","  37.10","-118.56","  11200","Fresno","Headwaters Middle Fork Kings River (180300100302)","SNOW:BSH"
"SNOW","1930","CA","Blackcap Basin","","1930-April","2100-January","  37.07","-118.77","  10300","Fresno","Fleming Creek-North Fork Kings River (180300100601)","SNOW:BCB"
"SNOW","1930","CA","Bonita Meadows","","1930-April","2100-January","  36.04","-118.33","   8300","Tulare","Rattlesnake Creek (180300010403)","SNOW:BNM"
"SNOW","1930","CA","Casa Vieja Meadows","","1930-April","2100-January","  36.20","-118.27","   8300","Tulare","Ninemile Creek (180300010401)","SNOW:CSV"
"SNOW","1930","CA","Cedar Pass","","1930-April","2100-January","  41.58","-120.30","   7050","Modoc","Thoms Creek (180200020603)","SNOW:20H06"
"SNOW","1930","CA","Chester Flat","","1930-April","2100-January","  40.28","-121.25","   4600","Plumas","Marian Creek-Frontal Lake Almanor (180201210404)","SNOW:CHF"
"SNOW","1930","CA","Chilkoot Lake","","1930-April","2100-January","  37.41","-119.48","   7450","Madera","Lower Chiquito Creek (180400060702)","SNOW:CKT"
"SNOW","1930","CA","Chilkoot Meadow","","1930-April","2100-January","  37.41","-119.49","   7150","Madera","North Fork Willow Creek (180400061101)","SNOW:CHM"
"SNOW","1930","CA","Eagle Peak","","1930-April","1983-December","  41.25","-120.23","   7200","Modoc","Mill Creek (180200020102)","SNOW:20H07"
"SNOW","1930","CA","East Piute Pass","","1930-April","2100-January","  37.23","-118.69","  10800","Fresno","Piute Creek (180400060202)","SNOW:EPP"
"SNOW","1930","CA","Feather River Meadow","","1930-April","2100-January","  40.35","-121.42","   5400","Plumas","Willow Creek-North Fork Feather River (180201210102)","SNOW:FEM"
"SNOW","1930","CA","Florence Lake","","1930-March","2100-January","  37.28","-118.96","   7200","Fresno","Camp Sixty One Creek-South Fork San Joaquin River (180400060206)","SNOW:FLC"
"SNOW","1930","CA","Fred Meadow","","1930-April","2100-January","  37.02","-119.08","   6950","Fresno","Deer Creek (180300100503)","SNOW:FDM"
"SNOW","1930","CA","Fredonyer Pass #1","","1930-April","1982-December","  40.37","-120.87","   5750","Lassen","Goodrich Creek-Frontal Mountain Meadows Reservoir (180201210202)","SNOW:20J02"
"SNOW","1930","CA","Freel Bench","","1930-April","2100-January","  38.87","-119.96","   7132","El Dorado","Trout Creek (160501010302)","SNOW:19L02"
"SNOW","1930","CA","Giant Forest","","1930-February","2100-January","  36.57","-118.77","   6400","Tulare","Lower Marble Fork Kaweah River (180300070402)","SNOW:GFR"
"SNOW","1930","CA","Gin Flat","","1930-February","2100-January","  37.77","-119.77","   7000","Mariposa","Crane Creek-Merced River (180400080306)","SNOW:GFL"
"SNOW","1930","CA","Harkness Flat","","1930-April","2100-January","  40.42","-121.28","   6200","Plumas","Benner Creek (180201210401)","SNOW:HRF"
"SNOW","1930","CA","Helms Meadow","","1930-April","2100-January","  37.12","-119.01","   8250","Fresno","Helms Creek (180300100602)","SNOW:HLM"
"SNOW","1930","CA","Hockett Meadows","","1930-March","2100-January","  36.38","-118.66","   8500","Tulare","Horse Creek (180300070201)","SNOW:HKM"
"SNOW","1930","CA","Horse Corral Meadow","","1930-April","2100-January","  36.75","-118.75","   7600","Fresno","Big Meadows Creek-Boulder Creek (180300100403)","SNOW:HCM"
"SNOW","1930","CA","Huntington Lake","","1930-February","2100-January","  37.23","-119.22","   7000","Fresno","Lower Big Creek (180400060904)","SNOW:HTT"
"SNOW","1930","CA","Independence Creek","","1930-April","1996-December","  39.48","-120.28","   6500","Sierra","Independence Creek (160501020102)","SNOW:20K03"
"SNOW","1930","CA","Kaiser Pass","","1930-April","2100-January","  37.30","-119.10","   9100","Fresno","Kaiser Creek (180400060803)","SNOW:KSR"
"SNOW","1930","CA","Long Meadow","","1930-April","2100-January","  37.13","-118.92","   8500","Fresno","Post Corral Creek-North Fork Kings River (180300100603)","SNOW:LMD"
"SNOW","1930","CA","Lower Lassen Peak","","1930-February","2100-January","  40.47","-121.51","   8250","Shasta","Upper Mill Creek (180201560301)","SNOW:LLP"
"SNOW","1930","CA","Lower Relief Valley","","1930-May","2100-January","  38.24","-119.76","   8100","Tuolumne","Summit Creek (180400100201)","SNOW:REL"
"SNOW","1930","CA","Mill Creek Flat","","1930-March","2100-January","  39.94","-121.19","   5900","Plumas","Bucks Creek (180201210602)","SNOW:MLF"
"SNOW","1930","CA","Mount Dyer 1","","1930-April","2100-January","  40.24","-121.04","   7100","Lassen","Dry Creek-Hamilton Branch (180201210206)","SNOW:MDY"
"SNOW","1930","CA","Mount Shasta","","1930-February","2100-January","  41.37","-122.23","   7900","Siskiyou","Cascade Gulch-Mount Shasta (180200050103)","SNOW:MSH"
"SNOW","1930","CA","Niagara Flat","","1930-February","2100-January","  38.33","-119.91","   6500","Tuolumne","Niagara Creek-Middle Fork Stanislaus River (180400100401)","SNOW:NGF"
"SNOW","1930","CA","North Lake","","1930-March","2100-January","  37.23","-118.62","   9300","Inyo","Middle Fork Bishop Creek (180901020602)","SNOW:NTH"
"SNOW","1930","CA","Pacific Valley","","1930-April","2100-January","  38.52","-119.90","   7500","Alpine","Pacific Creek-North Fork Mokelumne River (180400120102)","SNOW:PFV"
"SNOW","1930","CA","Post Corral Meadow","","1930-April","2100-January","  37.12","-118.90","   8200","Fresno","Post Corral Creek-North Fork Kings River (180300100603)","SNOW:PRM"
"SNOW","1930","CA","Quinn Ranger Station","","1930-March","2100-January","  36.33","-118.57","   8350","Tulare","Upper Little Kern River (180300010302)","SNOW:QRS"
"SNOW","1930","CA","Ramshaw Meadows","","1930-April","2100-January","  36.35","-118.27","   8700","Tulare","Lewis Stringer-South Fork Kern River (180300020101)","SNOW:RMM"
"SNOW","1930","CA","Relief Dam","","1930-February","2100-January","  38.28","-119.73","   7250","Tuolumne","Summit Creek (180400100201)","SNOW:RLD"
"SNOW","1930","CA","Round Meadow","","1930-March","2100-January","  35.97","-118.36","   9000","Tulare","Brush Creek-Kern River (180300010506)","SNOW:RMD"
"SNOW","1930","CA","Silver Lake","","1930-January","2100-January","  38.68","-120.12","   7100","El Dorado","Silver Lake-Silver Fork American River (180201290102)","SNOW:SIL"
"SNOW","1930","CA","Snow Flat","","1930-February","2100-January","  37.83","-119.50","   8700","Mariposa","Snow Creek (180400080105)","SNOW:SNF"
"SNOW","1930","CA","Snow Mountain","","1930-April","2100-January","  40.77","-121.78","   6050","Shasta","Hatchet Creek (180200031102)","SNOW:SMT"
"SNOW","1930","CA","Sonora Pass","","1930-April","2100-January","  38.31","-119.61","   8750","Mono","Leavitt Creek-West Walker River (160503020104)","SNOW:19L07"
"SNOW","1930","CA","Statum Meadow","","1930-April","2100-January","  36.94","-118.91","   8300","Fresno","Rancheria Creek-North Fork Kings River (180300100605)","SNOW:SMD"
"SNOW","1930","CA","Tenaya Lake","","1930-February","2100-January","  37.84","-119.45","   8150","Mariposa","Tenaya Creek (180400080107)","SNOW:TNY"
"SNOW","1930","CA","Three Lakes","","1930-February","2100-January","  39.97","-121.21","   6250","Plumas","Milk Ranch Creek-North Fork Feather River (180201210603)","SNOW:3LK"
"SNOW","1930","CA","Truckee, Upper","","1930-April","2100-January","  38.88","-119.98","   6396","El Dorado","Trout Creek (160501010302)","SNOW:19L01"
"SNOW","1930","CA","Tuolumne Meadows","","1930-February","2100-January","  37.87","-119.35","   8600","Tuolumne","Lyell Fork (180400090101)","SNOW:TUM"
"SNOW","1930","CA","Upper Carson Pass","","1930-January","2100-January","  38.70","-119.98","   8500","Alpine","Upper West Fork Carson River (160502010301)","SNOW:19L04"
"SNOW","1930","CA","Warner Creek","","1930-April","2100-January","  40.39","-121.31","   5100","Plumas","Warner Creek (180201210101)","SNOW:WRN"
"SNOW","1930","CA","Woodchuck Meadow","","1930-April","2100-January","  37.02","-118.91","   8800","Fresno","Wishon Reservoir-North Fork Kings River (180300100604)","SNOW:WDH"
"SNOW","1930","NV","Harrison Pass #2","","1930-March","1989-December","  40.28","-115.53","   7400","Elko","Corral Creek (160401030401)","SNOW:15J11"
"SNOW","1930","OR","Burnt-Camas Cks","","1930-February","1937-December","  42.20","-120.10","   6200","Lake","Lower Camas Creek (171200070307)","SNOW:20G07"
"SNOW","1930","OR","Crystal","","1930-January","2009-February","  42.67","-122.07","   4150","Klamath","Sevenmile Creek (180102030104)","SNOW:22G40"
"SNOW","1930","OR","Fourmile Lake","","1930-February","1983-December","  42.43","-122.25","   6000","Klamath","Seldom Creek (180102030201)","SNOW:22G12"
